dataset_name,fold_id,model_name,model_display_name,epoch,train_loss,learning_rate,val_recording_accuracy,val_recording_balanced_accuracy,val_recording_macro_precision,val_recording_macro_recall,val_recording_macro_f1
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,25,0.6245090080632104,0.0005925995481798101,0.8645833333333334,0.8645833333333333,0.8845928800197094,0.8645833333333333,0.8619102699289579
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,26,0.6104310671488444,0.0005656481290274485,0.8333333333333334,0.8333333333333333,0.8833231512498743,0.8333333333333333,0.836059792215513
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,27,0.5954254143767886,0.0005385641241270055,0.8298611111111112,0.829861111111111,0.8585524148810761,0.829861111111111,0.8139829072140289
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,28,0.5845484713713328,0.000511435875872994,0.90625,0.90625,0.9190396682213113,0.90625,0.9065312279391644
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,29,0.5690139253934224,0.00048435187097255086,0.9131944444444444,0.9131944444444444,0.9221114022150418,0.9131944444444444,0.9109305494088102
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,30,0.5548838158448537,0.0004574004518201893,0.8923611111111112,0.8923611111111112,0.9137960987462885,0.8923611111111112,0.8956693316827453
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,31,0.541638124982516,0.0004306695283432706,0.8611111111111112,0.8611111111111112,0.9011442550505051,0.8611111111111112,0.8686286224842894
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,32,0.5343834602170521,0.0004042462912580935,0.8715277777777778,0.8715277777777778,0.9030466342966343,0.8715277777777778,0.8720970554948855
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,33,0.525580088628663,0.0003782169276718997,0.875,0.875,0.9018912029711434,0.875,0.8745809210491859
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,34,0.5152818199661043,0.0003526663399584452,0.9305555555555556,0.9305555555555556,0.9339131480592436,0.9305555555555556,0.9301163624789932
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,35,0.5040932175185945,0.00032767786882410377,0.8854166666666666,0.8854166666666667,0.9109173065568414,0.8854166666666667,0.8820163434420326
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,36,0.49618179466989304,0.0003033330214678048,0.9583333333333334,0.9583333333333334,0.9601301669316376,0.9583333333333334,0.9581026336542644
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,37,0.48672309981452094,0.00027971120572149293,0.90625,0.90625,0.9250563909774436,0.90625,0.9071460269257421
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,38,0.4803439348936081,0.00025688947103828455,0.9270833333333334,0.9270833333333334,0.9351958919305644,0.9270833333333334,0.9273852087562611
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,39,0.47275301350487603,0.00023494225717316682,0.9236111111111112,0.9236111111111112,0.925985238107214,0.9236111111111112,0.9229043043495526
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,40,0.46740598645475173,0.00021394115137598948,0.9305555555555556,0.9305555555555556,0.9371980216124676,0.9305555555555556,0.9305943643590342
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,41,0.4587696307235294,0.00019395465488873553,0.9513888888888888,0.9513888888888888,0.9519421249684408,0.9513888888888888,0.9511611316456168
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,42,0.45247272385491266,0.00017504795950870747,0.9583333333333334,0.9583333333333334,0.9587546137468739,0.9583333333333334,0.958269626811012
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,43,0.4509050723579195,0.0001572827349464357,0.96875,0.96875,0.9689782302204903,0.96875,0.9686380588645204
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,44,0.44312949942217933,0.00014071692767190003,0.9201388888888888,0.9201388888888888,0.9290721202485909,0.9201388888888888,0.9213880936531849
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,45,0.4383841358953052,0.00012540457190518892,0.9652777777777778,0.9652777777777778,0.9658408408408408,0.9652777777777778,0.9654163948684495
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,46,0.43726508849196966,0.00011139561336810587,0.9548611111111112,0.9548611111111112,0.9571484762033543,0.9548611111111112,0.9536011969579341
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,47,0.43298387825489043,9.873574637160476e-05,0.96875,0.96875,0.9689782302204903,0.96875,0.9686380588645204
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,48,0.42946672406461506,8.746626477044623e-05,0.9548611111111112,0.9548611111111112,0.9550595751253647,0.9548611111111112,0.9545910942630673
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,49,0.4262181851598952,7.76239272712258e-05,0.9513888888888888,0.9513888888888888,0.9522914832125359,0.9513888888888888,0.951257234212115
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,50,0.42469029625256854,6.924083753311375e-05,0.9548611111111112,0.9548611111111112,0.9567530945579726,0.9548611111111112,0.9542294273458657
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,51,0.4207965718375312,6.234433945239161e-05,0.9652777777777778,0.9652777777777778,0.9653385002649708,0.9652777777777778,0.9651704174820612
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,52,0.41859001980887517,5.6956927972345784e-05,0.96875,0.96875,0.9692651242573843,0.96875,0.9686835563547892
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,53,0.41810730629497106,5.3096175709438645e-05,0.9722222222222222,0.9722222222222223,0.9726658989816885,0.9722222222222223,0.9722625263697038
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,54,0.4154309511184692,5.077467563508557e-05,0.9583333333333334,0.9583333333333333,0.9585562010484612,0.9583333333333333,0.9581718177343298
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,55,0.41554958091841804,5e-05,0.9652777777777778,0.9652777777777778,0.9655998518421118,0.9652777777777778,0.9651651667171154
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,1,1.0750403490331437,0.0009992253243649143,0.90625,0.90625,0.9154816234084526,0.90625,0.9053666808382947
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,2,0.5317932539516025,0.000996903824290561,0.9652777777777778,0.9652777777777778,0.9661075549233444,0.9652777777777778,0.9653579279100423
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,3,0.3546912196609709,0.000993043072027654,0.9895833333333334,0.9895833333333334,0.989771021021021,0.9895833333333334,0.9895819934829678
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,4,0.27152403212255904,0.0009876556605476082,0.9722222222222222,0.9722222222222223,0.9737499392104655,0.9722222222222223,0.9721793675510436
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,5,0.2408488553431299,0.000980759162466886,0.9861111111111112,0.9861111111111112,0.9862987987987988,0.9861111111111112,0.9861580058739039
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,6,0.22549804167615042,0.0009723760727287739,0.9618055555555556,0.9618055555555556,0.9628807724782957,0.9618055555555556,0.961616526420568
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,7,0.21594022893243367,0.0009625337352295535,0.9756944444444444,0.9756944444444444,0.9764353168958433,0.9756944444444444,0.9757828714646677
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,8,0.20956118520763184,0.0009512642536283948,0.9861111111111112,0.9861111111111112,0.9868421052631579,0.9861111111111112,0.9862009897221166
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,9,0.20107894274923538,0.0009386043866318938,0.9826388888888888,0.9826388888888888,0.9828939814427431,0.9826388888888888,0.9825336501091373
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,10,0.1936845709880193,0.0009245954280948106,0.9930555555555556,0.9930555555555556,0.9932432432432432,0.9930555555555556,0.99305421570519
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,11,0.1968323411213027,0.0009092830723280996,0.9791666666666666,0.9791666666666667,0.9793202293202294,0.9791666666666667,0.9789074930024858
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,12,0.2017926232682334,0.0008927172650535637,0.9791666666666666,0.9791666666666667,0.9797297297297298,0.9791666666666667,0.9792088145310217
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,13,0.20568670481443405,0.0008749520404912919,0.9826388888888888,0.9826388888888888,0.9829990234595498,0.9826388888888888,0.9826342537308677
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,14,0.2002434328198433,0.0008560453451112639,0.9895833333333334,0.9895833333333334,0.9900426742532006,0.9895833333333334,0.9896276027136532
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,15,0.19460168083508808,0.00083605884862401,0.9895833333333334,0.9895833333333334,0.9899488304093567,0.9895833333333334,0.989628272638836
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,16,0.1858018943005138,0.0008150577428268327,0.9895833333333334,0.9895833333333334,0.9897710210210211,0.9895833333333334,0.9895819934829678
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,17,0.18292685647805532,0.0007931105289617149,0.9930555555555556,0.9930555555555556,0.9932432432432432,0.9930555555555556,0.99305421570519
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,18,0.18138726833793853,0.0007702887942785064,0.9861111111111112,0.9861111111111112,0.9864864864864865,0.9861111111111112,0.9861566660235385
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,19,0.18003970070017708,0.0007466669785321945,0.9895833333333334,0.9895833333333334,0.9900426742532005,0.9895833333333334,0.9895773009027882
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,20,0.1789047443204456,0.0007223221311758956,0.9930555555555556,0.9930555555555556,0.9932432432432432,0.9930555555555556,0.99305421570519
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,21,0.1786238165365325,0.0006973336600415539,0.9930555555555556,0.9930555555555556,0.9932432432432432,0.9930555555555556,0.99305421570519
CapgMyo_DBa_full_spatial,capgmyo_trial_fold1,SpatialTemporalResNetSE,HD-sEMG Spatial-Temporal ResNet-SE,22,0.17741818841960694,0.0006717830723280997,0.9861111111111112,0.9861111111111112,0.9862934362934364,0.9861111111111112,0.9861084314103801
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,1,1.7713171124458313,0.0009992253243649143,0.5173611111111112,0.5173611111111112,0.6093215108324299,0.5173611111111112,0.503440334935695
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,2,1.4814691715770298,0.000996903824290561,0.6041666666666666,0.6041666666666666,0.7378242349173252,0.6041666666666666,0.5878559337263161
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,3,1.3392744647132027,0.000993043072027654,0.6944444444444444,0.6944444444444444,0.7505261369058873,0.6944444444444444,0.6891015392680949
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,4,1.2441686087184483,0.0009876556605476082,0.6666666666666666,0.6666666666666667,0.7491501955923615,0.6666666666666667,0.6697811318323236
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,5,1.1751550369792514,0.000980759162466886,0.7465277777777778,0.7465277777777778,0.8023860435207669,0.7465277777777778,0.7449521852054948
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,6,1.1211719618903266,0.0009723760727287739,0.6319444444444444,0.6319444444444444,0.7661555871490668,0.6319444444444444,0.6025574240110573
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,7,1.0735898971557618,0.0009625337352295535,0.71875,0.71875,0.8031405499191546,0.71875,0.7215149068376507
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,8,1.0376130786206987,0.0009512642536283948,0.8576388888888888,0.857638888888889,0.8666293665699818,0.857638888888889,0.8584023641832979
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,9,1.0028194361262852,0.0009386043866318938,0.5833333333333334,0.5833333333333334,0.780501893939394,0.5833333333333334,0.5556487869020476
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,10,0.9678746183713277,0.0009245954280948106,0.7847222222222222,0.7847222222222223,0.8435269010328661,0.7847222222222223,0.7929135079354588
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,11,0.941883252064387,0.0009092830723280996,0.8402777777777778,0.8402777777777777,0.8568460286596682,0.8402777777777777,0.8353173018824223
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,12,0.9126816617117988,0.0008927172650535637,0.8090277777777778,0.8090277777777778,0.8529982469637643,0.8090277777777778,0.8110953172113771
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,13,0.8974655403031243,0.0008749520404912919,0.7152777777777778,0.7152777777777778,0.8138953865183595,0.7152777777777778,0.7039812568383996
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,14,0.8722135404745738,0.0008560453451112639,0.7708333333333334,0.7708333333333334,0.829604453294816,0.7708333333333334,0.7609762213581517
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,15,0.8472073515256245,0.00083605884862401,0.8263888888888888,0.826388888888889,0.8672192437234933,0.826388888888889,0.8183841084879784
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,16,0.8304874314202203,0.0008150577428268327,0.8368055555555556,0.8368055555555556,0.8880993294804175,0.8368055555555556,0.8262084174824798
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,17,0.8119578295283847,0.0007931105289617149,0.8125,0.8125,0.8392538706994277,0.8125,0.8083862825152425
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,18,0.7928208397494422,0.0007702887942785064,0.9166666666666666,0.9166666666666667,0.923456020382064,0.9166666666666667,0.9158978874253854
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,19,0.7732299440436893,0.0007466669785321945,0.8993055555555556,0.8993055555555556,0.905451157081592,0.8993055555555556,0.8970939268572592
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,20,0.754886355664995,0.0007223221311758956,0.8819444444444444,0.8819444444444444,0.9112272093212577,0.8819444444444444,0.8858092225445949
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,21,0.7375755939218733,0.0006973336600415539,0.8784722222222222,0.8784722222222222,0.8958149911274912,0.8784722222222222,0.8753586229890622
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,22,0.7256273375617133,0.0006717830723280997,0.7604166666666666,0.7604166666666667,0.820797493691127,0.7604166666666667,0.7353338172182105
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,23,0.7096394578615824,0.000645753708741906,0.7986111111111112,0.7986111111111112,0.8806336733918472,0.7986111111111112,0.8104844203487884
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,24,0.6897874454657237,0.0006193304716567287,0.84375,0.84375,0.8909455078572726,0.84375,0.84640625212225
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,25,0.6823869751559364,0.0005925995481798101,0.5173611111111112,0.5173611111111112,0.6925367837006087,0.5173611111111112,0.4872544125907219
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,26,0.6661810007360246,0.0005656481290274485,0.9409722222222222,0.9409722222222222,0.9455542264752791,0.9409722222222222,0.9420568349686538
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,27,0.6486321111520131,0.0005385641241270055,0.8958333333333334,0.8958333333333334,0.9063245378652356,0.8958333333333334,0.8960235598877484
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,28,0.6325834731260935,0.000511435875872994,0.7118055555555556,0.7118055555555556,0.802567742540193,0.7118055555555556,0.703743252335697
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,29,0.6203323668903775,0.00048435187097255086,0.8020833333333334,0.8020833333333333,0.8587558465030574,0.8020833333333333,0.8032497899659592
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,30,0.6076537721686893,0.0004574004518201893,0.8958333333333334,0.8958333333333333,0.9074567020580953,0.8958333333333333,0.8964801482730571
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,31,0.5947343322965833,0.0004306695283432706,0.9340277777777778,0.9340277777777778,0.9404244223363286,0.9340277777777778,0.9335530590088925
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,32,0.5858400914404127,0.0004042462912580935,0.8680555555555556,0.8680555555555556,0.8922229932886316,0.8680555555555556,0.8634683220695694
CapgMyo_DBa_full_spatial,capgmyo_trial_fold2,SpatialRMSCNN,HD-sEMG Spatial RMS CNN,33,0.5719002134270138,0.0003782169276718997,0.8298611111111112,0.8298611111111112,0.8840207748450688,0.8298611111111112,0.8341371140335645
