subject_id,source_file,condition,channel_index,channel_semantic,dtype,sample_count,nan_count,inf_count,constant_channel,min,max,mean,std,median,mad,max_abs,abs_gt_1000_count,robust_extreme_count_mad20,quality_status,notes
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,1,EMG electrode 1,float64,75600,0,0,False,-0.000202594,0.000136797,-3.916925935582011e-07,1.4182494408350908e-05,-1.67849e-07,4.699779e-06,0.000202594,0,13,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,12,GYRO.Z electrode 1,float64,75600,0,0,False,-18.26339492703794,58.93925829797348,-1.433204248586373,3.23193693968431,-1.6341037143217982,0.7824914970402593,58.93925829797348,0,302,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,13,ACC.X electrode 2,float64,75600,0,0,False,-0.6325498596625969,-0.011593805549624702,-0.48234377889789476,0.1180014646628365,-0.5351378915119254,0.017716581404122078,0.6325498596625969,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,14,ACC.Y electrode 2,float64,75600,0,0,False,-1.1247627366737092,-0.08901870862675657,-0.6703159812390601,0.15027494824163815,-0.6151268625878205,0.04147817836682399,1.1247627366737092,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,15,ACC.Z electrode 2,float64,75600,0,0,False,-0.7935026824521942,-0.021573658953538518,-0.5940739833840731,0.18707651131737646,-0.6649286907209345,0.05786806641283848,0.7935026824521942,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,16,GYRO.X electrode 2,float64,75600,0,0,False,-68.37950230166452,7.994707405022337,-10.115463633507936,3.128196313279621,-9.959622912990806,0.8051897723417207,68.37950230166452,0,257,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,17,GYRO.Y electrode 2,float64,75600,0,0,False,-36.87177819442386,46.189565503783385,-2.834636711804688,4.989910721401222,-2.940875564819824,1.816097717397168,46.189565503783385,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,18,GYRO.Z electrode 2,float64,75600,0,0,False,-13.919999081849056,32.849955095844074,-3.579635568925943,2.351491539979591,-3.686960773466553,0.764550406992315,32.849955095844074,0,181,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,19,ACC.X electrode 3,float64,75600,0,0,False,0.017321681966444874,0.7089270148212565,0.4849704724324368,0.16709528194919274,0.5555639707470942,0.04292219290773158,0.7089270148212565,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,20,ACC.Y electrode 3,float64,75600,0,0,False,-1.0556389125220598,-0.08740564959822436,-0.6287223887025792,0.15526020805467794,-0.5648089827772746,0.05146923943534365,1.0556389125220598,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,21,ACC.Z electrode 3,float64,75600,0,0,False,-0.9622095098057625,-0.029419165326696327,-0.62375057796693,0.11495524578379447,-0.6679367064149062,0.021998929357268104,0.9622095098057625,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,22,GYRO.X electrode 3,float64,75600,0,0,False,-41.12525942672072,61.58831567914897,17.014649199204165,3.3889553845693494,17.099437095964543,1.2379885531600436,61.58831567914897,0,74,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,23,GYRO.Y electrode 3,float64,75600,0,0,False,-67.93345601293102,84.60804574577544,2.7548788640944424,5.67489973147639,2.8203071683664307,2.2557092875076763,84.60804574577544,0,22,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,24,GYRO.Z electrode 3,float64,75600,0,0,False,-45.36208783361122,22.175210277220785,1.8246622779550599,3.122587104980313,2.0008604130434575,1.0350802517917217,45.36208783361122,0,125,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,25,ACC.X electrode 4,float64,75600,0,0,False,0.017998039485948084,0.7373511952644181,0.5416389971305456,0.1428059291408807,0.604082077886769,0.02561412155952969,0.7373511952644181,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,26,ACC.Y electrode 4,float64,75600,0,0,False,-1.1089883863376508,-0.09085753146190637,-0.7221999813901384,0.1292160955702214,-0.6813913815846738,0.04964464521789913,1.1089883863376508,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,27,ACC.Z electrode 4,float64,75600,0,0,False,-0.11487131980535598,0.5362930262898231,0.28709633957497815,0.16560476288488038,0.3683711590943091,0.0391919358392529,0.5362930262898231,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,28,GYRO.X electrode 4,float64,75600,0,0,False,-13.986623250683474,54.75436699370663,3.4497543908010573,2.983741007542064,3.2764481429592935,0.975102652242192,54.75436699370663,0,107,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,29,GYRO.Y electrode 4,float64,75600,0,0,False,-29.359573397785727,67.87771505398953,6.228681222270261,5.0425308262497035,6.123364881101697,1.8319789385095984,67.87771505398953,0,15,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,30,GYRO.Z electrode 4,float64,75600,0,0,False,-36.54688437566672,16.92725689540056,3.4020951019781625,2.6665281349315078,3.523975381288765,0.9446613432655275,36.54688437566672,0,139,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,31,ACC.X electrode 5,float64,75600,0,0,False,-0.22899760470189562,0.022395283866042264,-0.08739587590802766,0.021830089971222672,-0.09011317807781538,0.013534101052900364,0.22899760470189562,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,32,ACC.Y electrode 5,float64,75600,0,0,False,-1.1456067234816438,0.13961076289287944,-0.9780919533670993,0.06812736897159073,-0.9830732857773274,0.005359822076098808,1.1456067234816438,0,376,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,33,ACC.Z electrode 5,float64,75600,0,0,False,-0.32002567848489244,0.03941620093709299,-0.2182049070057367,0.03759020768388628,-0.22317712093347367,0.030193546124166165,0.32002567848489244,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,34,GYRO.X electrode 5,float64,75600,0,0,False,-8.947805669430892,24.292986240201646,5.027912907620805,1.5292083606287061,5.0120656950577995,0.6128096214376422,24.292986240201646,0,24,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,35,GYRO.Y electrode 5,float64,75600,0,0,False,-15.577471209797709,27.66180660051835,5.120147101234702,2.5329069008073892,5.152304600387435,1.0062021126154725,27.66180660051835,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,36,GYRO.Z electrode 5,float64,75600,0,0,False,-22.298463602031973,15.26851540941539,-2.1648681558288163,1.5985646489619232,-2.1347922325031408,0.7065778741817017,22.298463602031973,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,37,ACC.X electrode 6,float64,75600,0,0,False,-0.02110110213644701,0.25679084322964163,0.16849407602759173,0.036750011070080635,0.1800540018098133,0.01918749748385029,0.25679084322964163,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,38,ACC.Y electrode 6,float64,75600,0,0,False,-1.101320181876658,0.13539068720561104,-0.9275011868639901,0.06560535129782083,-0.9329206813813752,0.011867531898795747,1.101320181876658,0,359,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,39,ACC.Z electrode 6,float64,75600,0,0,False,-0.4470776889865102,0.05075056862728507,-0.36786810036251394,0.04472698121429394,-0.352782862734637,0.022588662861080744,0.4470776889865102,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,40,GYRO.X electrode 6,float64,75600,0,0,False,-16.840626422713516,6.246765986200315,-0.8857666475221517,1.4208550390511754,-0.8467000814314543,0.6935180005367496,16.840626422713516,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,41,GYRO.Y electrode 6,float64,75600,0,0,False,-16.594129889966933,28.498802257636832,5.773908356010257,2.819899290172447,5.827952604331987,1.1336569354830601,28.498802257636832,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP1/subject1_limb_EMG.mat,StaticP1,42,GYRO.Z electrode 6,float64,75600,0,0,False,-11.452287643251333,8.480833546778674,-0.9053875304760608,1.5676389207103292,-0.8489864378975509,0.7984777515973839,11.452287643251333,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,1,EMG electrode 1,float64,75600,0,0,False,-0.000299275,0.000196384,-4.5686529652116404e-07,2.0267191019420653e-05,-1.67849e-07,4.699779e-06,0.000299275,0,134,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,2,EMG electrode 2,float64,75600,0,0,False,-0.000246571,0.000277791,3.876722774708995e-06,1.271447463180944e-05,3.69268e-06,3.5248399999999995e-06,0.000277791,0,103,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,3,EMG electrode 3,float64,75600,0,0,False,-8.61067e-05,0.000123873,8.479605079153438e-06,6.95072197886161e-06,8.56031e-06,2.6855899999999995e-06,0.000123873,0,22,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,4,EMG electrode 4,float64,75600,0,0,False,-0.000595697,0.00106584,-2.148727478129629e-05,1.5623488500278598e-05,-2.13169e-05,2.6856e-06,0.00106584,0,120,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,5,EMG electrode 5,float64,75600,0,0,False,-3.81018e-05,0.0,-1.9231810772089947e-05,4.07513809598016e-06,-1.93027e-05,2.5178000000000015e-06,3.81018e-05,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,6,EMG electrode 6,float64,75600,0,0,False,-0.00014519,5.01869e-05,-8.396626816309524e-06,6.821927873756948e-06,-8.22461e-06,3.6926900000000004e-06,0.00014519,0,13,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,7,ACC.X electrode 1,float64,75600,0,0,False,-1.1492211960520191,0.0024490663352737738,-0.7877289839603135,0.2672782693313511,-0.893083398329387,0.019002084861163893,1.1492211960520191,0,10283,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,8,ACC.Y electrode 1,float64,75600,0,0,False,-1.1987451573045242,-0.023192303825671605,-0.39131644792365944,0.24385918987435584,-0.3096159744052107,0.04746548083264726,1.1987451573045242,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,9,ACC.Z electrode 1,float64,75600,0,0,False,-0.17558849754633155,0.3517649136631794,0.23944207183183017,0.09369520064359925,0.27109027583514667,0.018264353347137302,0.3517649136631794,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,10,GYRO.X electrode 1,float64,75600,0,0,False,-95.50794491935945,6.800460531544801,-12.680563608955124,2.450916830739253,-12.771707395953044,1.1682390883049791,95.50794491935945,0,1,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,11,GYRO.Y electrode 1,float64,75600,0,0,False,-59.84771571690294,126.86558731541274,0.38785941778792526,5.515640021866539,0.38748296060847676,1.835575752178893,126.86558731541274,0,40,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,12,GYRO.Z electrode 1,float64,75600,0,0,False,-152.52797275532293,70.23294125488115,-1.8360281360290387,2.4483228689573586,-1.7782765744546571,0.886631460191023,152.52797275532293,0,13,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,13,ACC.X electrode 2,float64,75600,0,0,False,-0.7475442986820569,0.0027945682858636716,-0.5379154479814826,0.1271282663695845,-0.5823902099597831,0.025942737029847507,0.7475442986820569,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,14,ACC.Y electrode 2,float64,75600,0,0,False,-1.1717278163372682,-0.01733654585598517,-0.27727432776215954,0.2779465729323767,-0.17810031592412828,0.04233690665994677,1.1717278163372682,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,15,ACC.Z electrode 2,float64,75600,0,0,False,-0.9682097248437592,-0.018729088833313857,-0.7952152988382053,0.22734588982387707,-0.8792157208131466,0.01594551859341803,0.9682097248437592,0,10283,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,16,GYRO.X electrode 2,float64,75600,0,0,False,-70.05076335797054,115.08889293259196,-9.704760353794903,2.3114179458043487,-9.762666031423489,1.0343690054657824,115.08889293259196,0,13,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,17,GYRO.Y electrode 2,float64,75600,0,0,False,-55.817464968461294,66.99776819669405,-2.557730626870392,5.419408659509807,-2.6543990636411063,1.9327476522079015,66.99776819669405,0,5,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,18,GYRO.Z electrode 2,float64,75600,0,0,False,-123.1430726033165,29.71929072171299,-3.488629739951574,2.461563558818202,-3.5953366830432767,1.0367746562615845,123.1430726033165,0,6,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,19,ACC.X electrode 3,float64,75600,0,0,False,0.020806873689774394,0.9300786517657541,0.6943854652944903,0.22064954236361284,0.7759890994707057,0.03942815316002568,0.9300786517657541,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,20,ACC.Y electrode 3,float64,75600,0,0,False,-1.1452761875458832,0.09080532028790426,-0.20823591769893623,0.29300765411239466,-0.10371557737624817,0.0383606318922534,1.1452761875458832,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,21,ACC.Z electrode 3,float64,75600,0,0,False,-1.02265780425927,-0.01918995548703797,-0.648076046401506,0.12152197649623148,-0.6750863915180133,0.044069908182526096,1.02265780425927,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,22,GYRO.X electrode 3,float64,75600,0,0,False,-18.914354882010382,104.7979213356109,17.00281717517601,3.2947342232740806,17.032286906514294,1.623866043942983,104.7979213356109,0,1,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,23,GYRO.Y electrode 3,float64,75600,0,0,False,-54.451611631105244,59.371227631504915,2.9478226316324827,6.650375704831542,3.0952441996632816,2.6909291209567923,59.371227631504915,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,24,GYRO.Z electrode 3,float64,75600,0,0,False,-65.6531080731605,123.11403987145822,2.3516802121331386,3.056856130954606,2.2500241045396434,1.3155451549329178,123.11403987145822,0,13,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,25,ACC.X electrode 4,float64,75600,0,0,False,0.009501903635996602,0.7862693244160154,0.6336513380861281,0.15961650714679151,0.6977785319009928,0.0272731054498897,0.7862693244160154,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,26,ACC.Y electrode 4,float64,75600,0,0,False,-1.1972548294231649,-0.019297012210645698,-0.3542342460387784,0.25049889108976925,-0.2722987562215142,0.03496572085566067,1.1972548294231649,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,27,ACC.Z electrode 4,float64,75600,0,0,False,-0.11965489191036963,0.8147847977270832,0.5127476345519041,0.22118435016015436,0.5940462134508866,0.02641270335450141,0.8147847977270832,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,28,GYRO.X electrode 4,float64,75600,0,0,False,-93.23912680220435,57.94692769405204,2.963452757753436,2.8435048351627543,3.0842800645818604,1.2220584352071366,93.23912680220435,0,13,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,29,GYRO.Y electrode 4,float64,75600,0,0,False,-49.80081828456326,79.89581260026846,6.374548648823507,5.710606424438027,6.3112085457466875,1.873339658132565,79.89581260026846,0,52,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,30,GYRO.Z electrode 4,float64,75600,0,0,False,-37.54683153831016,134.96378582564142,3.4053462039949047,2.705813886975142,3.4874195723908707,1.0763246632495942,134.96378582564142,0,13,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,31,ACC.X electrode 5,float64,75600,0,0,False,-0.24381598219456505,0.14344692127848657,-0.09041148034610379,0.029261231333186043,-0.08355699162840048,0.015140519445679526,0.24381598219456505,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,32,ACC.Y electrode 5,float64,75600,0,0,False,-1.1812326352503746,0.1391212628962955,-0.9805406458537075,0.06263803072290833,-0.985195254536446,0.005329570044955545,1.1812326352503746,0,348,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,33,ACC.Z electrode 5,float64,75600,0,0,False,-0.31296530620695456,0.0343127966967302,-0.20971477918447312,0.027343264885843155,-0.21051372994854445,0.018541922479576423,0.31296530620695456,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,34,GYRO.X electrode 5,float64,75600,0,0,False,-16.353844681707802,20.75911343243246,5.0464767668244175,2.3624541529382483,5.0539408645330965,0.8030976836946286,20.75911343243246,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,35,GYRO.Y electrode 5,float64,75600,0,0,False,-19.342308967845145,43.307584877540656,5.391149863571871,3.7750715920853763,5.3691657544166125,1.4428246519373071,43.307584877540656,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,36,GYRO.Z electrode 5,float64,75600,0,0,False,-14.560345442177598,23.997250156915175,-2.103599714514972,1.8780656680236723,-2.1924609218414544,0.7493741766399995,23.997250156915175,0,57,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,37,ACC.X electrode 6,float64,75600,0,0,False,-0.07577844508928899,0.2866004447511397,0.18326291939014985,0.04142647984339546,0.18722427956098625,0.017654620299821247,0.2866004447511397,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,38,ACC.Y electrode 6,float64,75600,0,0,False,-1.1037851581574007,0.1348204752911348,-0.9424894728843142,0.06006536858855867,-0.9459492127144076,0.005313669302115687,1.1037851581574007,0,306,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,39,ACC.Z electrode 6,float64,75600,0,0,False,-0.45485682539862105,0.055980857591595386,-0.31119224909292387,0.0380486146691212,-0.32076949631433127,0.025857654886530135,0.45485682539862105,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,40,GYRO.X electrode 6,float64,75600,0,0,False,-21.062865228487343,21.5209357762786,-0.9088779886344593,2.194678136471366,-0.9152495651935703,0.8012199887344595,21.5209357762786,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,41,GYRO.Y electrode 6,float64,75600,0,0,False,-17.645648140288078,45.483732314179186,6.089909928656559,4.20208583196549,6.040652734046465,1.5579959050769525,45.483732314179186,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP2/subject1_limb_EMG.mat,StaticP2,42,GYRO.Z electrode 6,float64,75600,0,0,False,-15.178303829488865,15.805655465310823,-0.828134839453182,1.864260630464954,-0.8220061353029618,0.8266550555610594,15.805655465310823,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP3/subject1_limb_EMG.mat,StaticP3,1,EMG electrode 1,float64,75600,0,0,False,-0.000219883,0.000159289,-5.526479843650794e-07,1.8348180917352657e-05,-3.35698e-07,5.539022e-06,0.000219883,0,22,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP3/subject1_limb_EMG.mat,StaticP3,2,EMG electrode 2,float64,75600,0,0,False,-9.41634e-05,0.000140154,3.872015835462962e-06,1.2325526722296997e-05,3.52483e-06,4.028378e-06,0.000140154,0,6,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP3/subject1_limb_EMG.mat,StaticP3,3,EMG electrode 3,float64,75600,0,0,False,-6.09293e-05,6.74754e-05,8.52556164468254e-06,7.554993956144505e-06,8.56031e-06,3.3569899999999995e-06,6.74754e-05,0,0,ok,extreme thresholds are audit flags only; units differ by modality
1,data/limb/subject01/StaticP3/subject1_limb_EMG.mat,StaticP3,4,EMG electrode 4,float64,75600,0,0,False,-8.10712e-05,3.64233e-05,-2.1509303347367723e-05,5.686956329546463e-06,-2.16526e-05,3.021200000000001e-06,8.10712e-05,0,0,ok,extreme thresholds are audit flags only; units differ by modality
