subject_id,fold_id,fold_index,candidate_name,candidate_level,aggregation_method,selection_status,selection_fit_seconds,val_sample_accuracy,val_sample_balanced_accuracy,val_sample_macro_precision,val_sample_macro_recall,val_sample_macro_f1,val_recording_accuracy,val_recording_balanced_accuracy,val_recording_macro_precision,val_recording_macro_recall,val_recording_macro_f1
1,stratified_S01_fold01,1,recording_raw_logreg_k120,recording,recording_direct,ok,0.008964800043031573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold01,1,recording_raw_rbf_k80,recording,recording_direct,ok,0.0026366999372839928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold01,1,recording_raw_extra_trees,recording,recording_direct,ok,0.14725899999029934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold01,1,recording_raw_xgb_k120,recording,recording_direct,ok,0.1828700000187382,0.8508416790965267,0.8571428571428571,0.7792612372051624,0.8571428571428571,0.8036096665646986,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold01,1,recording_raw_knn1_k80,recording,recording_direct,ok,0.002494200016371906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold01,1,recording_raw_vote_k120,recording_ensemble,recording_direct,ok,0.16233289998490363,0.8755593437033881,0.8571428571428571,0.793408272399869,0.8571428571428571,0.816125860373648,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold02,2,raw_all_logreg_pca80,sample,mean_prob,ok,0.11903120006900281,0.8545150501672241,0.8533193479984761,0.8648219203717639,0.8533193479984761,0.8461954398184364,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,raw_all_logreg_pca80,sample,confidence_weighted,ok,0.11903120006900281,0.8545150501672241,0.8533193479984761,0.8648219203717639,0.8533193479984761,0.8461954398184364,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,raw_all_logreg_pca80,sample,majority_vote,ok,0.11903120006900281,0.8545150501672241,0.8533193479984761,0.8648219203717639,0.8533193479984761,0.8461954398184364,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,raw_all_linear_svm_pca80,sample,mean_prob,ok,0.22046600002795458,0.8678929765886287,0.8668285245132535,0.8881252404243588,0.8668285245132535,0.8582281887069315,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,raw_all_linear_svm_pca80,sample,confidence_weighted,ok,0.22046600002795458,0.8678929765886287,0.8668285245132535,0.8881252404243588,0.8668285245132535,0.8582281887069315,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,raw_all_linear_svm_pca80,sample,majority_vote,ok,0.22046600002795458,0.8678929765886287,0.8668285245132535,0.8881252404243588,0.8668285245132535,0.8582281887069315,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,raw_all_lda_k120,sample,mean_prob,ok,0.06651849998161197,0.9249581939799331,0.9258627134263142,0.9331559765482814,0.9258627134263142,0.9242257851851886,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,raw_all_lda_k120,sample,confidence_weighted,ok,0.06651849998161197,0.9249581939799331,0.9258627134263142,0.9331559765482814,0.9258627134263142,0.9242257851851886,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,raw_all_lda_k120,sample,majority_vote,ok,0.06651849998161197,0.9249581939799331,0.9258627134263142,0.9331559765482814,0.9258627134263142,0.9242257851851886,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,raw_all_extra_trees_subset,sample,mean_prob,ok,0.2566926000872627,0.7479096989966555,0.7263567649281936,0.6648720867828578,0.7263567649281936,0.6879166979452067,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.6666666666666666
1,stratified_S01_fold02,2,raw_all_extra_trees_subset,sample,confidence_weighted,ok,0.2566926000872627,0.7479096989966555,0.7263567649281936,0.6648720867828578,0.7263567649281936,0.6879166979452067,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold02,2,raw_all_extra_trees_subset,sample,majority_vote,ok,0.2566926000872627,0.7479096989966555,0.7263567649281936,0.6648720867828578,0.7263567649281936,0.6879166979452067,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.6666666666666666
1,stratified_S01_fold02,2,raw_all_hist_gb_subset,sample,mean_prob,ok,0.862625899957493,0.7441471571906354,0.7239249215668002,0.7350221809793673,0.7239249215668002,0.7158522192048203,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold02,2,raw_all_hist_gb_subset,sample,confidence_weighted,ok,0.862625899957493,0.7441471571906354,0.7239249215668002,0.7350221809793673,0.7239249215668002,0.7158522192048203,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold02,2,raw_all_hist_gb_subset,sample,majority_vote,ok,0.862625899957493,0.7441471571906354,0.7239249215668002,0.7350221809793673,0.7239249215668002,0.7158522192048203,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold02,2,recording_raw_logreg_k120,recording,recording_direct,ok,0.01099340000655502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,recording_raw_rbf_k80,recording,recording_direct,ok,0.0025996000040322542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,recording_raw_extra_trees,recording,recording_direct,ok,0.13295120000839233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,recording_raw_xgb_k120,recording,recording_direct,ok,0.042165699996985495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,recording_raw_knn1_k80,recording,recording_direct,ok,0.002719599986448884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold02,2,recording_raw_vote_k120,recording_ensemble,recording_direct,ok,0.15554669999983162,0.8779264214046822,0.8571428571428571,0.792167334223409,0.8571428571428571,0.8150921658986174,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold03,3,raw_all_logreg_pca80,sample,mean_prob,ok,0.09681969997473061,0.8014214947232393,0.7897999493714455,0.7731699634787393,0.7897999493714455,0.7715424399987961,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold03,3,raw_all_logreg_pca80,sample,confidence_weighted,ok,0.09681969997473061,0.8014214947232393,0.7897999493714455,0.7731699634787393,0.7897999493714455,0.7715424399987961,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold03,3,raw_all_logreg_pca80,sample,majority_vote,ok,0.09681969997473061,0.8014214947232393,0.7897999493714455,0.7731699634787393,0.7897999493714455,0.7715424399987961,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold03,3,raw_all_linear_svm_pca80,sample,mean_prob,ok,0.20631919999141246,0.6446263191901788,0.6337171641868314,0.6296170817519945,0.6337171641868314,0.6126837202167917,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.6666666666666666
1,stratified_S01_fold03,3,raw_all_linear_svm_pca80,sample,confidence_weighted,ok,0.20631919999141246,0.6446263191901788,0.6337171641868314,0.6296170817519945,0.6337171641868314,0.6126837202167917,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.6666666666666666
1,stratified_S01_fold03,3,raw_all_linear_svm_pca80,sample,majority_vote,ok,0.20631919999141246,0.6446263191901788,0.6337171641868314,0.6296170817519945,0.6337171641868314,0.6126837202167917,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.6666666666666666
1,stratified_S01_fold03,3,raw_all_lda_k120,sample,mean_prob,ok,0.07306679990142584,0.96338574197717,0.9608562723887646,0.9669430314183562,0.9608562723887646,0.9622055194534951,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold03,3,raw_all_lda_k120,sample,confidence_weighted,ok,0.07306679990142584,0.96338574197717,0.9608562723887646,0.9669430314183562,0.9608562723887646,0.9622055194534951,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold03,3,raw_all_lda_k120,sample,majority_vote,ok,0.07306679990142584,0.96338574197717,0.9608562723887646,0.9669430314183562,0.9608562723887646,0.9622055194534951,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold03,3,raw_all_extra_trees_subset,sample,mean_prob,ok,0.25423700001556426,0.574843850958432,0.5558669050993095,0.5704552157108075,0.5558669050993095,0.5294010579833313,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.47619047619047616
1,stratified_S01_fold03,3,raw_all_extra_trees_subset,sample,confidence_weighted,ok,0.25423700001556426,0.574843850958432,0.5558669050993095,0.5704552157108075,0.5558669050993095,0.5294010579833313,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.47619047619047616
1,stratified_S01_fold03,3,raw_all_extra_trees_subset,sample,majority_vote,ok,0.25423700001556426,0.574843850958432,0.5558669050993095,0.5704552157108075,0.5558669050993095,0.5294010579833313,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.47619047619047616
1,stratified_S01_fold03,3,raw_all_hist_gb_subset,sample,mean_prob,ok,0.9164550000568852,0.9360327374542322,0.9299865912879612,0.9443977976454903,0.9299865912879612,0.9323356240975607,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold03,3,raw_all_hist_gb_subset,sample,confidence_weighted,ok,0.9164550000568852,0.9360327374542322,0.9299865912879612,0.9443977976454903,0.9299865912879612,0.9323356240975607,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold03,3,raw_all_hist_gb_subset,sample,majority_vote,ok,0.9164550000568852,0.9360327374542322,0.9299865912879612,0.9443977976454903,0.9299865912879612,0.9323356240975607,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold03,3,recording_raw_logreg_k120,recording,recording_direct,ok,0.008382099913433194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold03,3,recording_raw_rbf_k80,recording,recording_direct,ok,0.002651000046171248,0.8742192547921602,0.8571428571428571,0.792167334223409,0.8571428571428571,0.8150921658986175,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238095
1,stratified_S01_fold03,3,recording_raw_extra_trees,recording,recording_direct,ok,0.13586799998302013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold03,3,recording_raw_xgb_k120,recording,recording_direct,ok,0.04059330001473427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold03,3,recording_raw_knn1_k80,recording,recording_direct,ok,0.0029473999748006463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold03,3,recording_raw_vote_k120,recording_ensemble,recording_direct,ok,0.17038549995049834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,raw_all_logreg_pca80,sample,mean_prob,ok,0.1250699000665918,0.8262639245929735,0.8275213287960438,0.8852649565002074,0.8275213287960438,0.8328919566729043,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold04,4,raw_all_logreg_pca80,sample,confidence_weighted,ok,0.1250699000665918,0.8262639245929735,0.8275213287960438,0.8852649565002074,0.8275213287960438,0.8328919566729043,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold04,4,raw_all_logreg_pca80,sample,majority_vote,ok,0.1250699000665918,0.8262639245929735,0.8275213287960438,0.8852649565002074,0.8275213287960438,0.8328919566729043,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold04,4,raw_all_linear_svm_pca80,sample,mean_prob,ok,0.21836980001535267,0.8879605826906598,0.8900470902684278,0.9081055068960872,0.8900470902684278,0.888804478305017,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,raw_all_linear_svm_pca80,sample,confidence_weighted,ok,0.21836980001535267,0.8879605826906598,0.8900470902684278,0.9081055068960872,0.8900470902684278,0.888804478305017,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
1,stratified_S01_fold04,4,raw_all_linear_svm_pca80,sample,majority_vote,ok,0.21836980001535267,0.8879605826906598,0.8900470902684278,0.9081055068960872,0.8900470902684278,0.888804478305017,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,raw_all_lda_k120,sample,mean_prob,ok,0.06863170000724494,0.9466580976863753,0.9454493212810239,0.958406762477921,0.9454493212810239,0.9474893995762486,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,raw_all_lda_k120,sample,confidence_weighted,ok,0.06863170000724494,0.9466580976863753,0.9454493212810239,0.958406762477921,0.9454493212810239,0.9474893995762486,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,raw_all_lda_k120,sample,majority_vote,ok,0.06863170000724494,0.9466580976863753,0.9454493212810239,0.958406762477921,0.9454493212810239,0.9474893995762486,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,raw_all_extra_trees_subset,sample,mean_prob,ok,0.23942260001786053,0.5265638389031705,0.4989699624141894,0.567020326326291,0.4989699624141894,0.4273274752962145,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.47619047619047616
1,stratified_S01_fold04,4,raw_all_extra_trees_subset,sample,confidence_weighted,ok,0.23942260001786053,0.5265638389031705,0.4989699624141894,0.567020326326291,0.4989699624141894,0.4273274752962145,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.47619047619047616
1,stratified_S01_fold04,4,raw_all_extra_trees_subset,sample,majority_vote,ok,0.23942260001786053,0.5265638389031705,0.4989699624141894,0.567020326326291,0.4989699624141894,0.4273274752962145,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.47619047619047616
1,stratified_S01_fold04,4,raw_all_hist_gb_subset,sample,mean_prob,ok,0.9018938000081107,0.8508997429305912,0.8542283965494033,0.887461810583663,0.8542283965494033,0.8496355905000869,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,raw_all_hist_gb_subset,sample,confidence_weighted,ok,0.9018938000081107,0.8508997429305912,0.8542283965494033,0.887461810583663,0.8542283965494033,0.8496355905000869,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,raw_all_hist_gb_subset,sample,majority_vote,ok,0.9018938000081107,0.8508997429305912,0.8542283965494033,0.887461810583663,0.8542283965494033,0.8496355905000869,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,recording_raw_logreg_k120,recording,recording_direct,ok,0.008341499953530729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,recording_raw_rbf_k80,recording,recording_direct,ok,0.002612299984320998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,recording_raw_extra_trees,recording,recording_direct,ok,0.1494986000470817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,recording_raw_xgb_k120,recording,recording_direct,ok,0.042832099949009717,0.8748928877463582,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238095
1,stratified_S01_fold04,4,recording_raw_knn1_k80,recording,recording_direct,ok,0.0019386999774724245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,stratified_S01_fold04,4,recording_raw_vote_k120,recording_ensemble,recording_direct,ok,0.14997320005204529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,stratified_S02_fold01,5,raw_all_logreg_pca80,sample,mean_prob,ok,0.1075310999294743,0.7664606861282761,0.7475295657548172,0.7303639272614108,0.7475295657548172,0.7019256875749739,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.619047619047619
2,stratified_S02_fold01,5,raw_all_logreg_pca80,sample,confidence_weighted,ok,0.1075310999294743,0.7664606861282761,0.7475295657548172,0.7303639272614108,0.7475295657548172,0.7019256875749739,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.619047619047619
2,stratified_S02_fold01,5,raw_all_logreg_pca80,sample,majority_vote,ok,0.1075310999294743,0.7664606861282761,0.7475295657548172,0.7303639272614108,0.7475295657548172,0.7019256875749739,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.619047619047619
2,stratified_S02_fold01,5,raw_all_linear_svm_pca80,sample,mean_prob,ok,0.2249121000058949,0.7950138504155124,0.7774074074074074,0.7389526873552101,0.7774074074074074,0.732692959811064,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
2,stratified_S02_fold01,5,raw_all_linear_svm_pca80,sample,confidence_weighted,ok,0.2249121000058949,0.7950138504155124,0.7774074074074074,0.7389526873552101,0.7774074074074074,0.732692959811064,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
2,stratified_S02_fold01,5,raw_all_linear_svm_pca80,sample,majority_vote,ok,0.2249121000058949,0.7950138504155124,0.7774074074074074,0.7389526873552101,0.7774074074074074,0.732692959811064,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.619047619047619
2,stratified_S02_fold01,5,raw_all_lda_k120,sample,mean_prob,ok,0.06934080005157739,0.806733432772214,0.7891729872025438,0.7475070977136655,0.7891729872025438,0.7473696218753315,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
2,stratified_S02_fold01,5,raw_all_lda_k120,sample,confidence_weighted,ok,0.06934080005157739,0.806733432772214,0.7891729872025438,0.7475070977136655,0.7891729872025438,0.7473696218753315,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
2,stratified_S02_fold01,5,raw_all_lda_k120,sample,majority_vote,ok,0.06934080005157739,0.806733432772214,0.7891729872025438,0.7475070977136655,0.7891729872025438,0.7473696218753315,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
2,stratified_S02_fold01,5,raw_all_extra_trees_subset,sample,mean_prob,ok,0.24898110004141927,0.6624760281269977,0.634971463418727,0.6796720694077424,0.634971463418727,0.5630615109497431,0.5714285714285714,0.5714285714285714,0.4047619047619047,0.5714285714285714,0.4523809523809524
2,stratified_S02_fold01,5,raw_all_extra_trees_subset,sample,confidence_weighted,ok,0.24898110004141927,0.6624760281269977,0.634971463418727,0.6796720694077424,0.634971463418727,0.5630615109497431,0.5714285714285714,0.5714285714285714,0.4642857142857143,0.5714285714285714,0.4857142857142857
2,stratified_S02_fold01,5,raw_all_extra_trees_subset,sample,majority_vote,ok,0.24898110004141927,0.6624760281269977,0.634971463418727,0.6796720694077424,0.634971463418727,0.5630615109497431,0.5714285714285714,0.5714285714285714,0.4047619047619047,0.5714285714285714,0.4523809523809524
2,stratified_S02_fold01,5,raw_all_hist_gb_subset,sample,mean_prob,ok,0.7962909999769181,0.8555295120392074,0.837081094233736,0.7477005353792441,0.837081094233736,0.7850040861781712,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
2,stratified_S02_fold01,5,raw_all_hist_gb_subset,sample,confidence_weighted,ok,0.7962909999769181,0.8555295120392074,0.837081094233736,0.7477005353792441,0.837081094233736,0.7850040861781712,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
2,stratified_S02_fold01,5,raw_all_hist_gb_subset,sample,majority_vote,ok,0.7962909999769181,0.8555295120392074,0.837081094233736,0.7477005353792441,0.837081094233736,0.7850040861781712,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
2,stratified_S02_fold01,5,recording_raw_logreg_k120,recording,recording_direct,ok,0.007557000033557415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,stratified_S02_fold01,5,recording_raw_rbf_k80,recording,recording_direct,ok,0.0025580000365152955,0.7264010227999148,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
2,stratified_S02_fold01,5,recording_raw_extra_trees,recording,recording_direct,ok,0.14101130003109574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,stratified_S02_fold01,5,recording_raw_xgb_k120,recording,recording_direct,ok,0.04129789990838617,0.8755593437033881,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8095238095238094
2,stratified_S02_fold01,5,recording_raw_knn1_k80,recording,recording_direct,ok,0.001958400011062622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,stratified_S02_fold01,5,recording_raw_vote_k120,recording_ensemble,recording_direct,ok,0.15206819993909448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,stratified_S02_fold02,6,raw_all_logreg_pca80,sample,mean_prob,ok,0.08395200001541525,0.8419732441471572,0.8395093064780629,0.8565802169579245,0.8395093064780629,0.8346440411760303,1.0,1.0,1.0,1.0,1.0
2,stratified_S02_fold02,6,raw_all_logreg_pca80,sample,confidence_weighted,ok,0.08395200001541525,0.8419732441471572,0.8395093064780629,0.8565802169579245,0.8395093064780629,0.8346440411760303,1.0,1.0,1.0,1.0,1.0
2,stratified_S02_fold02,6,raw_all_logreg_pca80,sample,majority_vote,ok,0.08395200001541525,0.8419732441471572,0.8395093064780629,0.8565802169579245,0.8395093064780629,0.8346440411760303,1.0,1.0,1.0,1.0,1.0
2,stratified_S02_fold02,6,raw_all_linear_svm_pca80,sample,mean_prob,ok,0.24039349996019155,0.8812709030100334,0.880145039383517,0.901339476379842,0.880145039383517,0.8696651316387547,1.0,1.0,1.0,1.0,1.0
2,stratified_S02_fold02,6,raw_all_linear_svm_pca80,sample,confidence_weighted,ok,0.24039349996019155,0.8812709030100334,0.880145039383517,0.901339476379842,0.880145039383517,0.8696651316387547,1.0,1.0,1.0,1.0,1.0
2,stratified_S02_fold02,6,raw_all_linear_svm_pca80,sample,majority_vote,ok,0.24039349996019155,0.8812709030100334,0.880145039383517,0.901339476379842,0.880145039383517,0.8696651316387547,1.0,1.0,1.0,1.0,1.0
